Price,Bedrooms,Bathrooms,Garages,Type,Latitude,Longitude,Remoteness
185000,2,1,0,Flat,52.629826,1.28759,1.282
185000,3,1,1,Semi,52.63756,1.269011,2.759
185000,2,1,0,Terraced,52.636063,1.27737,2.179
180000,3,2,0,Terraced,52.633743,1.263952,2.935
180000,2,1,0,Flat,52.62363,1.277194,1.98
180000,2,1,0,Flat,52.62363,1.277194,1.98
180000,3,1,0,Terraced,52.6372,1.277662,2.223
180000,3,1,0,Terraced,52.63343,1.280484,1.865
180000,2,1,0,Flat,52.621906,1.285519,1.494
180000,3,1,0,Terraced,52.638092,1.27458,2.453
180000,2,1,0,Flat,52.62172,1.286037,1.47
180000,3,1,0,Terraced,52.634613,1.267742,2.717
179995,2,1,0,Semi,52.623833,1.26079,3.072
179950,2,2,0,Terraced,52.63888,1.27625,2.403
179950,2,1,1,Unknown,52.621677,1.281807,1.737
177500,2,1,0,Unknown,52.62275,1.286927,1.371
175000,4,1,0,Terraced,52.634346,1.272837,2.383
175000,3,1,0,Terraced,52.63588,1.269655,2.644
170000,2,1,0,Flat,52.62275,1.286927,1.371
170000,1,1,1,Flat,52.62426,1.274892,2.122
170000,2,1,0,Flat,52.622463,1.274137,2.209
170000,3,2,0,Flat,52.62681,1.279708,1.775
170000,3,1,0,Terraced,52.634613,1.267742,2.717
170000,3,1,0,Terraced,52.638092,1.27458,2.453
170000,1,1,0,Flat,52.625896,1.289793,1.101
170000,1,1,0,Flat,52.625896,1.289793,1.101
170000,3,1,0,Terraced,52.63888,1.27625,2.403
170000,2,1,0,Flat,52.63756,1.269011,2.759
169995,2,1,0,Flat,52.624012,1.286785,1.339
169950,2,1,0,Semi,52.63756,1.269011,2.759
169950,2,1,0,Semi,52.63756,1.269011,2.759
160000,2,1,0,Flat,52.62072,1.287395,1.437
160000,2,1,0,Flat,52.639576,1.274233,2.56
160000,1,1,0,Flat,52.62275,1.286927,1.371
160000,2,1,0,Flat,52.630383,1.289258,1.191
160000,1,1,0,Flat,52.62275,1.286927,1.371
160000,2,1,0,Flat,52.62363,1.277194,1.98
160000,2,1,0,Flat,52.639114,1.27408,2.541
160000,2,1,0,Semi,52.638092,1.272037,2.603
159950,1,1,0,Flat,52.6295,1.284684,1.465
157000,1,1,0,Flat,52.6295,1.284684,1.465
155000,2,1,0,Flat,52.62971,1.285838,1.394
155000,2,1,0,Flat,52.62955,1.279381,1.819
155000,2,1,0,Flat,52.630054,1.285494,1.425
155000,3,1,0,Terraced,52.636063,1.27737,2.179
150000,2,2,0,Terraced,52.63645,1.271102,2.579
150000,2,1,1,Flat,52.62072,1.287395,1.437
150000,1,1,0,Flat,52.639114,1.27408,2.541
150000,2,1,0,Flat,52.634106,1.286063,1.56
150000,2,1,0,Semi,52.630527,1.285943,1.409
150000,2,1,0,Flat,52.62453,1.262187,2.97
150000,1,1,0,Flat,52.631313,1.290702,1.138
149995,2,1,0,Flat,52.630054,1.285494,1.425
140000,3,1,0,Flat,52.63657,1.281784,1.95
140000,1,1,0,Flat,52.630383,1.289258,1.191
140000,1,1,0,Flat,52.62172,1.286037,1.47
140000,2,1,0,Flat,52.628716,1.2911303,1.022
140000,1,1,0,Bungalow,52.635628,1.259584,3.276
139950,1,1,1,Flat,52.627945,1.276305,2.007
139950,3,1,0,Flat,52.636032,1.279748,2.037
135000,1,1,0,Flat,52.62705,1.279711,1.774
130000,1,1,0,Flat,52.62426,1.274892,2.122
130000,2,1,0,Flat,52.63919,1.278166,2.316
129995,1,1,0,Flat,52.62971,1.285838,1.394
125000,1,1,0,Flat,52.62257,1.280455,1.793
125000,2,1,0,Flat,52.637897,1.262798,3.157
125000,1,1,0,Terraced,52.63532,1.274062,2.346
125000,2,1,0,Flat,52.635452,1.283489,1.786
120000,1,1,0,Flat,52.630882,1.291084,1.095
120000,2,1,0,Flat,52.63472,1.28271,1.791
119950,1,1,0,Flat,52.628433,1.274937,2.103
119950,2,1,0,Flat,52.636677,1.279959,2.061
115000,2,1,0,Flat,52.63366,1.259585,3.219
110000,1,1,0,Flat,52.629192,1.275378,2.081
110000,1,1,0,Unknown,52.62495,1.282717,1.588
100000,1,1,0,Flat,52.633953,1.284411,1.649
100000,1,1,0,Flat,52.63975,1.279686,2.272
100000,2,1,0,Unknown,52.633953,1.284411,1.649
100000,2,1,0,Flat,52.632484,1.281921,1.736
100000,2,1,0,Unknown,52.633953,1.284411,1.649
